suite,task,task_family,problem_type,optimizer,seed,device,hyperparameters,final_train_loss,final_val_loss,final_val_accuracy,best_val_loss,best_val_accuracy,steps_to_target_loss,steps_to_target_accuracy,convergence_speed,loss_variance,gradient_norm_variance,update_norm_variance,gradient_norm_stability,update_norm_stability,training_stability,generalization_gap,runtime_seconds,runtime_per_step_ms,peak_memory_mb,optimizer_state_mb,diverged,trace_path,num_parameters,mean_oscillation_score,mean_energy_drift,mean_relative_energy_drift,mean_normalized_total_energy,mean_kinetic_energy,mean_potential_energy,mean_total_hamiltonian,mean_momentum_norm,mean_parameter_step_norm,mean_inverse_mass_mean,mean_inverse_mass_std,mean_effective_damping,mean_alignment_scale,mean_effective_lr_scale,mean_grad_momentum_cosine,mean_force_momentum_cosine,mean_grad_previous_grad_cosine,mean_update_previous_update_cosine,mean_rotation_score,mean_rotation_gate,mean_coherence_score,mean_magneto_activation,mean_stable_gate,mean_field_strength,mean_magneto_projection_strength,mean_magneto_friction_multiplier,mean_recovery_score,mean_direction_coherence,mean_rotation_score_structural,mean_trust_scale,mean_stress_gate,mean_relative_gradient_scale,mean_constraint_agreement,mean_recoverability_score,mean_support_balance,mean_consensus_strength,mean_component_conflict,mean_memory_alignment,mean_residual_alignment,mean_block_coherence,mean_block_trust_scale,mean_block_norm_ratio,mean_memory_ratio,mean_block_conflict,mean_observation_recoverability,mean_observation_disagreement,mean_view_support,selection_score,variant_name,reference_optimizer,variant_overrides
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,11,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.0, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.0, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-2.9010095596313477,-2.8898119926452637,,-4.128987789154053,,48.0,,624,0.7030422440746159,1.349222356456381,0.0001365438137737962,0.5173728991926457,0.45218317670721203,0.37416771256877507,0.011197566986083984,1.1711889579892159,1.161893807528984,3.169644355773926,4.57763671875e-05,0,,2,,-0.0021374179147050387,-0.001347844372367503,0.15647941552717648,0.5068225391893787,-2.9798419943877628,-2.473019455198384,1.2970349839614717,0.025842187549481126,1.0,0.0,0.000602281746535521,0.997016993122225,0.997016993122225,-0.036471656500937484,0.036471656500937484,0.9946082592799937,0.025312305610466174,0.2504637275028602,0.030992692432227947,0.39583870094567375,0.17317129243301208,0.8268287075669879,1.1790085746700323,0.0,0.9973546309681428,,,0.2504637275028602,,,,,,,,,,,,,,,,,,,4.093835676950322,no_projection,magneto_hamiltonian_adam,"{""max_projection"": 0.0, ""projection_strength"": 0.0}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,29,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.0, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.0, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-3.6060471534729004,-3.569854736328125,,-3.773066997528076,,192.0,,192,1.7009991652130774,1.790867168104002,0.0001709276666902112,0.5631689007882856,0.45209322467656643,0.2690876452924486,0.03619241714477539,1.1310242910403758,1.1220479077781507,3.163705825805664,4.57763671875e-05,0,,2,,-0.0032553013903625903,-0.00643497806695252,1.321562494039095,0.6334608829181614,-2.257297719439001,-1.6238368365208395,1.4502049593917425,0.0289187660256576,1.0,0.0,0.0006643072657592995,0.9987710922689849,0.9987710922689849,-0.08808910089379458,0.08808910089379458,0.9957239625555294,0.07678017662570259,0.23180071713493372,0.027319371717630294,0.3649617436718322,0.13587182366715037,0.8641281763328496,1.069398622345766,0.0,0.9955290825035744,,,0.23180071713493372,,,,,,,,,,,,,,,,,,,3.6880170392674225,no_projection,magneto_hamiltonian_adam,"{""max_projection"": 0.0, ""projection_strength"": 0.0}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,47,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.0, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.0, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-3.419949531555176,-3.36332368850708,,-3.8309640884399414,,96.0,,624,1.4327015704076305,1.9553402319481297,0.00017976717372955296,0.5861153457431092,0.44844192748765377,0.2884122717964266,0.0566258430480957,1.1314395410008729,1.1224598621040405,3.164703369140625,4.57763671875e-05,0,,2,,-0.003271924831688733,-0.006744461699610427,0.366951969369658,0.6721004358317219,-2.3529247101470236,-1.680824274315302,1.4962358713413355,0.02989850676338733,1.0,0.0,0.0007103676993090695,1.000279266975115,1.000279266975115,-0.07331228131736034,0.07331228131736034,0.9952582976648987,0.06266121407833442,0.2330256130723126,0.02021919823434402,0.37961962586618536,0.1446303242317143,0.8553696757682858,1.1180982969378546,0.0,0.9954699178762332,,,0.2330256130723126,,,,,,,,,,,,,,,,,,,3.75932900991956,no_projection,magneto_hamiltonian_adam,"{""max_projection"": 0.0, ""projection_strength"": 0.0}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,11,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-4.132132053375244,-4.132186412811279,,-4.132186412811279,,48.0,,1008,0.49054631073156696,0.900100898650091,0.00012961324619829414,1.1093561968779955,1.1469679126197678,0.26688940044497034,-5.435943603515625e-05,1.1614339998923242,1.1522162697344487,3.1647024154663086,4.57763671875e-05,0,,2,,-0.0033716818918672663,-0.0017048137640908578,0.043446332840752486,0.14150422893497952,-3.8107414582655545,-3.669237229330575,0.49479786428181166,0.009926223646819754,1.0,0.0,0.0005968376192924124,0.999991589269025,0.999991589269025,-0.11603965502497043,0.11603965502497043,0.9945360343775875,0.10546967449561923,0.2256982526524761,0.025081623259541393,0.40758692201754615,0.14859684926005493,0.8514031507399451,1.1884753403748218,0.0049426643677029074,0.9950264294017831,,,0.2256982526524761,,,,,,,,,,,,,,,,,,,4.107659097274701,fixed_mass_combined,magneto_hamiltonian_adam,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,29,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-4.095216751098633,-4.094535827636719,,-4.129416465759277,,144.0,,816,2.160068070648179,1.1283505072997286,0.000159586551492119,0.9030544032408595,0.8721148390288547,0.2026245014363379,0.0006809234619140625,1.1700065840268508,1.1607208174869552,3.163982391357422,4.57763671875e-05,0,,2,,-0.004420660823814701,-0.006790626661940435,1.292439443180182,0.22910337028649275,-3.1857160312911943,-2.9566126610047014,0.7218014077157449,0.014485589272117625,1.0,0.0,0.0006000062459172269,1.0009314786564434,1.0009314786564434,-0.11138189580763902,0.11138189580763902,0.9962189524791621,0.10307783780491217,0.2216325872524824,0.02143064943959442,0.3815403322106354,0.1299910447714954,0.8700089552285046,1.1108049779982616,0.003837933477032127,0.9941171590294827,,,0.2216325872524824,,,,,,,,,,,,,,,,,,,4.021413062226868,fixed_mass_combined,magneto_hamiltonian_adam,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,magneto_hamiltonian_adam,47,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": false, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-4.121405601501465,-4.120661735534668,,-4.128994941711426,,96.0,,672,1.3307921081234901,1.2028330027605656,0.00017089401010057163,0.9511122658190049,0.9266296483918841,0.23761243100164425,0.000743865966796875,1.159044000087306,1.1498452381818511,3.1754255294799805,4.57763671875e-05,0,,2,,-0.004594910098603577,-0.007144320135191563,0.20053794330696373,0.22923131904614177,-3.5026435019108395,-3.2734121828646976,0.7031786443786217,0.01410778786528711,1.0,0.0,0.0006126751103483821,0.9999110018964453,0.9999110018964453,-0.10773085475911735,0.10773085475911735,0.9941861405483761,0.0966667075943776,0.22884939004327232,0.023885735221571346,0.36641752048309867,0.12763913266755378,0.8723608673324463,1.0677268309551289,0.004085117256353004,0.9950848755071625,,,0.22884939004327232,,,,,,,,,,,,,,,,,,,4.062455336305251,fixed_mass_combined,magneto_hamiltonian_adam,"{""fixed_mass"": 1.0, ""mass_mode"": ""fixed"", ""use_adam_preconditioning"": false}"
magneto_hamiltonian_ablation,saddle_objective,stability,regression,adamw,11,cpu,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-2.907419204711914,-2.9094412326812744,,-2.9094412326812744,,48.0,,1008,0.401386091205347,0.014134522074891293,1.035280988083789e-08,0.05985472734855296,0.09043792845817213,0.6444632962368079,-0.0020220279693603516,0.2662261250661686,0.2641132193116752,0.589045524597168,1.9073486328125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.889371928121007,adamw_baseline,adamw,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,adamw,29,cpu,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-1.968235731124878,-1.9710474014282227,,-1.9710474014282227,,624.0,,1008,0.4855614490847158,0.12187145522767194,2.375275343530819e-08,0.22934960562534684,0.09365136955629555,0.5529253436776722,-0.0028116703033447266,0.265576749923639,0.2634689979401181,0.5923528671264648,1.9073486328125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.946769328973987,adamw_baseline,adamw,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,adamw,47,cpu,"{""lr"": 0.001, ""weight_decay"": 0.0001}",-2.1108059883117676,-2.1135590076446533,,-2.1135590076446533,,576.0,,1008,0.5919571246785873,0.03058887621178149,4.095276773559931e-09,0.09639187277149187,0.043310586996879445,0.5774807063591374,-0.002753019332885742,0.26570616697426885,0.26359738787129844,0.5922555923461914,1.9073486328125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.083961151410724,adamw_baseline,adamw,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,rmsprop,11,cpu,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",-4.132217884063721,-4.1322174072265625,,-4.132232189178467,,48.0,,720,0.4329700423153243,0.5647869026453973,2.267448528576143e-05,1.5017640254064213,1.432652146576722,0.22896990349195165,4.76837158203125e-07,0.2261372080538422,0.2243424683073831,0.5927095413208008,1.1444091796875e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1105836870627,rmsprop_baseline,rmsprop,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,rmsprop,29,cpu,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",-4.132229328155518,-4.132223606109619,,-4.13223123550415,,48.0,,672,1.1498831472055184,0.6369838258936805,3.34745104788554e-05,1.2362908136323545,1.8678012753785367,0.19033207334264837,5.7220458984375e-06,0.2263562500011176,0.22455977182650555,0.5880403518676758,1.1444091796875e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.074737078143874,rmsprop_baseline,rmsprop,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,rmsprop,47,cpu,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",-4.13223123550415,-4.13223123550415,,-4.132231712341309,,48.0,,672,1.0137203386213791,0.6524168367739702,2.798904792200169e-05,1.2863254105895239,1.849610428094712,0.19418772158167974,0.0,0.2265015000011772,0.2247038690487869,0.5915908813476562,1.1444091796875e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08154569541024,rmsprop_baseline,rmsprop,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,topological_adam,11,cpu,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",-2.9088752269744873,-2.9108972549438477,,-2.9108972549438477,,48.0,,1008,0.40198828817656895,0.014107647647128777,1.0290400478155497e-08,0.05979352576860637,0.09013309848958502,0.6443652238840369,-0.0020220279693603516,0.48799870803486556,0.4841257024155412,0.6601762771606445,3.0517578125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8907978405350194,topological_baseline,topological_adam,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,topological_adam,29,cpu,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",-1.9602696895599365,-1.9630767107009888,,-1.9630767107009888,,624.0,,1008,0.48196808115002115,0.12125756401305669,2.3514612871067465e-08,0.22894626150312983,0.09341631276100314,0.5542221416010175,-0.002807021141052246,0.48799954098649323,0.4841265287564417,0.6608572006225586,3.0517578125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9389783066434878,topological_baseline,topological_adam,{}
magneto_hamiltonian_ablation,saddle_objective,stability,regression,topological_adam,47,cpu,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",-2.111330509185791,-2.114081859588623,,-2.114081859588623,,576.0,,1008,0.5919608837589636,0.030631660254394965,4.136098282631754e-09,0.09648630368226292,0.043505544355760116,0.577382962964844,-0.0027513504028320312,0.48751408397220075,0.483644924575596,0.6608085632324219,3.0517578125e-05,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.084483815400675,topological_baseline,topological_adam,{}
magneto_hamiltonian_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam,11,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.016025811433792114,0.01602129638195038,,0.016001373529434204,,336.0,,1176,0.38604578408944723,5.430452050842129,0.00012669476143904767,1.943154316639714,1.9369349186681595,0.18989258655856575,-4.51505184173584e-06,1.61371612502262,1.2006816406418304,4.211147308349609,4.57763671875e-05,0,,2,,-0.004126372688144134,-0.0035170799120770933,0.6465595203412305,0.10026677466615468,0.20146741439765764,0.3017341890638123,0.2908928084795582,0.005811156683906762,1.0,0.0,0.0006002225020885285,0.9957763530849549,0.9957763530849549,-0.027062805655353725,0.027062805655353725,0.9779225054052975,0.010836270501837771,0.25508636634497023,0.03629974369842871,0.3925330763276949,0.177714344440974,0.822285655559026,1.1771664628762746,0.006586344601717692,0.9985033326070368,,,0.25508636634497023,,,,,,,,,,,,,,,,,,,-0.03530366273390657,combined_full,magneto_hamiltonian_adam,{}
magneto_hamiltonian_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam,29,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.016243860125541687,0.016286179423332214,,0.016039103269577026,,56.0,,1120,0.0068834345669053325,0.6832441245643052,1.666036187181187e-05,1.063704245115987,1.0072447666538842,0.3249039762350273,4.2319297790527344e-05,1.591916500008665,1.1844616815540663,4.212297439575195,4.57763671875e-05,0,,2,,-0.0004519283767790295,-0.0019473477516048442,0.3608964482958888,0.020600210885546276,0.05689205345420521,0.0774922643397515,0.20240238770484142,0.004052341547481468,1.0,0.0,0.0005982068302299351,0.9980825252279288,0.9980825252279288,-0.02522667022123849,0.02522667022123849,0.9900885933300365,0.0014812086354070051,0.25309558428736273,0.02659202475263459,0.29166653142147975,0.11553389064152622,0.8844661093584738,0.876287355298592,0.003591631625286333,0.9967308814462503,,,0.25309558428736273,,,,,,,,,,,,,,,,,,,-0.016383274997922293,combined_full,magneto_hamiltonian_adam,{}
magneto_hamiltonian_ablation,oscillatory_valley,stress,regression,magneto_hamiltonian_adam,47,cpu,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",-0.24256408214569092,-0.24209590256214142,,-0.24487638473510742,,448.0,,1232,0.2471006475386134,3.1700442647308944,8.92503182519562e-05,1.1052284141487994,0.9453376826899403,0.30324471134175035,0.0004681795835494995,1.6006560830865055,1.1909643475346023,4.21994686126709,4.57763671875e-05,0,,2,,-0.0027021632771980614,-0.004665192487086566,1.336632311979826,0.11777863145702733,0.08360418147986777,0.20138281293689508,0.49915606829205217,0.0099934434104366,1.0,0.0,0.0006372802768072421,0.9984158273187942,0.9984158273187942,-0.03791697509772565,0.03791697509772565,0.9893566115324623,0.01767642046810434,0.2551356823290069,0.026822489615131482,0.33202557799300114,0.13331313241733522,0.8666868675826647,0.9918078214002259,0.0040720437545826845,0.9962042860725203,,,0.2551356823290069,,,,,,,,,,,,,,,,,,,0.23252135235817675,combined_full,magneto_hamiltonian_adam,{}
